crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
wheat,NL12,20200427,7.681,14.984,0.0,22276308.0,11.07,2.927,7.11,-2.927
wheat,NL13,20200427,3.123,19.526,0.0,23074428.0,12.467,3.633,14.331,-3.633
wheat,NL21,20200427,2.195,20.521,0.0,23256722.0,13.011,3.793,16.106,-3.793
wheat,NL22,20200427,3.108,20.804,0.0,22937432.0,13.282,3.787,16.01,-3.787
wheat,NL23,20200427,4.616,19.115,0.0,23433622.0,12.472,3.579,13.011,-3.579
wheat,NL31,20200427,3.512,20.053,0.0,23244158.0,12.636,3.619,14.314,-3.619
wheat,NL32,20200427,6.918,15.446,0.004,22799410.0,11.198,2.945,7.487,-2.941
wheat,NL33,20200427,3.611,18.806,0.062,23289180.0,12.08,3.401,12.383,-3.339
wheat,NL34,20200427,5.329,18.497,0.347,23336328.0,12.45,3.511,12.106,-3.164
wheat,NL41,20200427,3.944,20.764,0.014,22779298.0,13.252,3.805,15.628,-3.791
wheat,NL42,20200427,3.686,20.995,0.001,20594422.0,14.049,3.511,16.194,-3.51
wheat,NL11,20200428,6.832,10.828,5.801,7727999.5,8.52,1.568,3.852,4.233
wheat,NL12,20200428,7.01,9.965,4.62,7252713.5,8.331,1.549,3.377,3.071
wheat,NL13,20200428,7.095,11.839,5.473,8420185.0,8.875,1.586,4.173,3.887
wheat,NL21,20200428,7.3,13.011,4.789,9165429.0,9.616,1.641,4.804,3.148
wheat,NL22,20200428,7.923,14.256,5.199,8770302.0,10.63,1.511,4.85,3.688
wheat,NL23,20200428,7.538,11.603,6.749,7070255.0,8.98,1.441,3.647,5.308
wheat,NL31,20200428,8.148,12.441,5.609,5938923.0,9.681,1.195,3.448,4.414
wheat,NL32,20200428,7.65,10.624,7.505,5036413.5,9.025,1.403,3.235,6.102
wheat,NL33,20200428,8.445,11.428,7.901,4394474.5,9.76,0.9,2.093,7.001
wheat,NL34,20200428,9.019,12.843,8.083,5729431.0,10.62,1.089,2.891,6.994
wheat,NL41,20200428,8.575,13.278,6.505,6144832.0,10.791,1.131,3.304,5.374
wheat,NL42,20200428,8.661,15.923,4.958,10787261.0,12.534,1.773,5.706,3.185
wheat,NL11,20200429,7.749,12.82,3.283,9778607.0,10.25,1.498,4.192,1.785
wheat,NL12,20200429,7.407,12.169,4.356,12019312.0,10.189,1.705,4.065,2.651
wheat,NL13,20200429,7.687,14.042,3.289,9769695.0,10.851,1.649,5.137,1.64
wheat,NL21,20200429,7.803,15.161,4.072,11644519.0,11.613,1.984,6.237,2.088
wheat,NL22,20200429,9.025,16.002,4.21,13498146.0,12.218,2.373,6.896,1.837
wheat,NL23,20200429,7.651,14.449,4.527,12833676.0,11.239,1.997,5.688,2.53
wheat,NL31,20200429,8.606,15.384,4.108,14090132.0,11.719,2.265,6.236,1.843
wheat,NL32,20200429,7.813,13.167,5.078,12712094.0,10.651,1.838,4.609,3.24
wheat,NL33,20200429,8.976,15.362,3.751,14469164.0,11.381,2.41,6.284,1.341
wheat,NL34,20200429,9.21,15.292,3.178,14182257.0,11.338,2.621,6.424,0.557
wheat,NL41,20200429,9.172,16.126,3.693,14000203.0,11.876,2.655,7.234,1.038
wheat,NL42,20200429,9.886,15.998,5.056,16062248.0,12.399,2.786,6.965,2.27
wheat,NL11,20200430,8.625,14.668,5.21,16882998.0,11.126,2.913,7.221,2.297
wheat,NL12,20200430,8.925,13.646,5.368,17985452.0,10.958,2.947,6.121,2.421
wheat,NL13,20200430,8.416,15.323,5.203,17972424.0,11.306,3.218,8.274,1.985
wheat,NL21,20200430,8.454,15.799,5.088,18528760.0,11.391,3.329,8.818,1.759
wheat,NL22,20200430,8.522,15.679,4.572,18855462.0,11.119,3.277,8.395,1.295
wheat,NL23,20200430,8.486,15.493,5.341,18804210.0,11.32,3.332,8.419,2.009
wheat,NL31,20200430,8.478,15.45,4.456,18884070.0,11.081,3.272,8.228,1.184
wheat,NL32,20200430,8.636,14.602,5.521,19349962.0,11.063,3.187,7.195,2.334
wheat,NL33,20200430,8.415,15.099,5.861,19881600.0,10.858,3.295,7.666,2.566
wheat,NL34,20200430,8.535,14.618,5.603,20390876.0,10.607,3.25,7.073,2.353
wheat,NL41,20200430,8.351,15.283,4.809,19496652.0,10.878,3.292,7.913,1.517
wheat,NL42,20200430,7.907,15.05,5.569,18961640.0,10.471,3.138,7.464,2.431
wheat,NL11,20200501,7.648,11.621,6.167,15941625.0,9.421,2.205,4.086,3.962
wheat,NL12,20200501,8.243,11.017,8.064,16890248.0,9.573,2.156,3.41,5.908
wheat,NL13,20200501,7.706,11.669,5.499,15577286.0,9.277,2.216,4.193,3.283
wheat,NL21,20200501,7.907,12.097,4.971,14800790.0,9.522,2.166,4.418,2.805
wheat,NL22,20200501,7.978,12.914,5.05,14640899.0,9.863,2.189,4.871,2.861
wheat,NL23,20200501,8.045,11.883,7.765,14857386.0,9.722,2.055,3.934,5.71
wheat,NL31,20200501,8.022,12.682,6.437,14963227.0,9.9,2.136,4.515,4.301
wheat,NL32,20200501,8.27,12.081,7.509,18404986.0,9.941,2.329,4.028,5.18
wheat,NL33,20200501,7.994,13.069,4.897,16780184.0,10.227,2.304,4.784,2.593
wheat,NL34,20200501,8.025,13.337,5.284,18211888.0,10.39,2.507,5.197,2.777
wheat,NL41,20200501,7.925,13.515,4.731,16162690.0,10.266,2.42,5.486,2.311
wheat,NL42,20200501,7.309,13.82,3.986,18215228.0,9.913,2.629,6.097,1.357
wheat,NL11,20200502,7.584,12.071,3.574,17976434.0,9.478,2.287,4.187,1.287
wheat,NL12,20200502,8.328,11.738,1.697,20314696.0,9.816,2.411,3.756,-0.714
wheat,NL13,20200502,6.958,12.826,4.026,17269148.0,9.422,2.378,5.048,1.648
wheat,NL21,20200502,6.648,13.168,3.265,17320740.0,9.526,2.443,5.342,0.822
wheat,NL22,20200502,6.339,13.17,2.827,17784592.0,9.608,2.544,5.423,0.283
wheat,NL23,20200502,7.33,12.778,6.143,18620090.0,9.688,2.458,4.719,3.685
wheat,NL31,20200502,6.445,12.981,2.565,18086584.0,9.57,2.547,5.188,0.018
wheat,NL32,20200502,8.038,12.115,3.988,19667132.0,9.875,2.453,4.131,1.535
wheat,NL33,20200502,7.229,12.996,2.212,19163956.0,9.817,2.718,5.354,-0.506
wheat,NL34,20200502,7.307,13.096,2.957,19866844.0,9.814,2.766,5.623,0.191
wheat,NL41,20200502,6.375,13.32,2.715,18835456.0,9.668,2.75,5.866,-0.035
wheat,NL42,20200502,5.226,13.114,4.013,17533036.0,8.918,2.629,6.071,1.384
wheat,NL11,20200503,7.046,12.651,0.359,16299705.0,9.629,2.276,5.004,-1.917
wheat,NL12,20200503,7.192,11.639,0.092,18869588.0,9.473,2.379,3.913,-2.287
wheat,NL13,20200503,6.85,14.606,0.246,14315976.0,10.575,2.363,7.184,-2.117
wheat,NL21,20200503,6.405,15.139,1.512,14966616.0,10.879,2.328,7.373,-0.816
wheat,NL22,20200503,6.173,15.768,3.284,14979443.0,11.19,2.206,7.178,1.078
wheat,NL23,20200503,7.189,14.629,1.656,16434566.0,10.825,2.357,6.376,-0.701
wheat,NL31,20200503,6.44,15.857,2.453,15151276.0,11.271,2.204,7.029,0.249
wheat,NL32,20200503,7.903,13.318,0.461,18612392.0,10.482,2.434,5.042,-1.973
wheat,NL33,20200503,7.182,15.376,0.907,15185421.0,11.875,2.341,7.14,-1.434
wheat,NL34,20200503,6.932,15.236,0.438,12702660.0,11.809,2.191,7.48,-1.753
wheat,NL41,20200503,6.079,15.758,1.073,14275683.0,11.826,2.32,8.097,-1.247
wheat,NL42,20200503,4.858,16.013,0.354,15636740.0,11.724,2.454,9.083,-2.1
wheat,NL11,20200504,5.488,11.855,0.001,22878660.0,8.411,2.962,6.048,-2.961
wheat,NL12,20200504,6.036,10.808,0.0,23203324.0,8.417,2.832,4.922,-2.832
wheat,NL13,20200504,4.501,13.704,0.032,22597998.0,8.83,3.283,7.886,-3.251
wheat,NL21,20200504,4.075,14.98,0.267,21751100.0,9.399,3.408,9.018,-3.141
wheat,NL22,20200504,5.571,15.504,1.165,20406508.0,10.31,3.363,8.727,-2.198
wheat,NL23,20200504,5.143,13.899,0.109,23023476.0,9.477,3.298,7.49,-3.189
wheat,NL31,20200504,5.65,15.188,0.649,21425718.0,10.281,3.375,8.254,-2.726
wheat,NL32,20200504,6.474,12.294,0.028,23701318.0,9.389,3.128,5.735,-3.1
wheat,NL33,20200504,6.449,15.29,0.587,20101206.0,10.73,3.324,7.917,-2.737
wheat,NL34,20200504,7.475,15.03,0.422,16675736.0,11.103,3.063,7.332,-2.641
wheat,NL41,20200504,6.689,15.954,1.012,18244736.0,11.032,3.314,8.728,-2.302
wheat,NL42,20200504,7.003,15.249,1.105,15185617.0,10.858,2.889,7.988,-1.784
wheat,NL11,20200505,3.999,11.889,0.003,22908242.0,7.946,2.907,6.718,-2.904
wheat,NL12,20200505,5.116,10.505,0.001,23251180.0,8.014,2.853,5.456,-2.852
wheat,NL13,20200505,2.573,13.427,0.0,23354500.0,8.079,3.118,8.639,-3.118
wheat,NL21,20200505,1.854,14.207,0.0,23958914.0,8.517,3.244,9.626,-3.244
wheat,NL22,20200505,3.189,14.638,0.0,24371890.0,9.162,3.406,9.802,-3.406
wheat,NL23,20200505,3.383,13.293,0.0,23921426.0,8.744,3.184,8.227,-3.184
wheat,NL31,20200505,3.49,14.4,0.0,24285536.0,9.102,3.365,9.293,-3.365
wheat,NL32,20200505,5.26,11.452,0.0,22495684.0,8.62,2.961,6.174,-2.961
wheat,NL33,20200505,4.562,14.215,0.0,25108062.0,9.277,3.493,8.8,-3.493
wheat,NL34,20200505,5.515,14.419,0.0,25278378.0,9.76,3.715,9.07,-3.715
wheat,NL41,20200505,4.585,14.86,0.0,25359178.0,9.602,3.702,9.896,-3.702
wheat,NL42,20200505,4.619,14.758,0.0,25093952.0,9.233,3.685,10.224,-3.685
wheat,NL11,20200506,3.879,12.632,0.0,24330718.0,8.431,2.944,6.95,-2.944
wheat,NL12,20200506,4.972,11.295,0.0,24295580.0,8.525,2.841,5.607,-2.841
wheat,NL13,20200506,1.92,15.113,0.0,24735804.0,8.853,3.187,9.836,-3.187
wheat,NL21,20200506,1.67,16.326,0.0,24971800.0,9.663,3.325,11.422,-3.325
wheat,NL22,20200506,3.483,16.879,0.0,25448836.0,10.524,3.547,11.834,-3.547
wheat,NL23,20200506,3.782,14.807,0.0,25015162.0,9.534,3.254,9.191,-3.254
wheat,NL31,20200506,3.934,16.513,0.0,25385598.0,10.307,3.51,11.084,-3.51
wheat,NL32,20200506,5.658,12.998,0.0,24923434.0,9.406,3.142,6.892,-3.142
wheat,NL33,20200506,4.568,16.429,0.0,25579552.0,10.755,3.591,10.7,-3.591
wheat,NL34,20200506,5.236,16.378,0.0,26047670.0,11.368,3.735,10.713,-3.735
wheat,NL41,20200506,4.518,17.262,0.0,25611840.0,11.345,3.79,12.287,-3.79
wheat,NL42,20200506,3.586,17.327,0.0,25711404.0,11.131,3.756,13.145,-3.756
wheat,NL11,20200507,3.736,15.279,0.0,23713306.0,9.962,2.991,8.738,-2.991
wheat,NL12,20200507,5.599,13.68,0.0,24160838.0,10.27,2.964,7.2,-2.964
wheat,NL13,20200507,1.554,17.836,0.0,24694816.0,10.474,3.32,12.997,-3.32
wheat,NL21,20200507,2.644,18.739,0.0,24956026.0,11.232,3.435,14.623,-3.435
wheat,NL22,20200507,3.683,19.338,0.0,24881038.0,12.219,3.46,14.268,-3.46
wheat,NL23,20200507,3.86,17.457,0.0,24807010.0,11.521,3.298,11.747,-3.298
wheat,NL31,20200507,3.424,19.022,0.0,24714116.0,12.092,3.402,13.341,-3.402
wheat,NL32,20200507,5.709,15.778,0.0,24197606.0,11.387,3.104,8.806,-3.104
wheat,NL33,20200507,4.071,19.088,0.0,24585804.0,12.602,3.465,13.093,-3.465
wheat,NL34,20200507,6.243,18.688,0.0,24907904.0,13.159,3.635,12.606,-3.635
wheat,NL41,20200507,4.478,20.126,0.0,24615296.0,13.287,3.631,15.011,-3.631
wheat,NL42,20200507,4.595,20.59,0.0,25025764.0,14.052,3.573,16.371,-3.573
wheat,NL11,20200508,5.448,18.924,0.0,22038788.0,12.992,3.187,11.857,-3.187
wheat,NL12,20200508,7.381,17.578,0.0,22199858.0,13.307,3.142,9.632,-3.142
wheat,NL13,20200508,4.747,20.415,0.0,22412212.0,13.558,3.413,14.943,-3.413
wheat,NL21,20200508,4.652,21.493,0.0,23154264.0,14.445,3.596,17.137,-3.596
wheat,NL22,20200508,5.103,21.322,0.0,23396888.0,14.971,3.628,16.287,-3.628
wheat,NL23,20200508,6.536,20.776,0.0,23100140.0,14.551,3.55,14.735,-3.55
wheat,NL31,20200508,5.706,21.097,0.0,22942796.0,14.838,3.52,15.195,-3.52
wheat,NL32,20200508,8.254,18.118,0.0,22440766.0,13.578,3.249,9.792,-3.249
wheat,NL33,20200508,7.05,20.505,0.0,22244194.0,14.939,3.541,13.768,-3.541
wheat,NL34,20200508,8.132,20.019,0.0,22056262.0,15.183,3.641,13.187,-3.641
wheat,NL41,20200508,6.567,21.356,0.0,22433852.0,15.524,3.753,15.812,-3.753
wheat,NL42,20200508,7.554,21.219,0.0,23011392.0,15.671,3.864,16.562,-3.864
wheat,NL11,20200509,8.459,19.656,0.007,22713722.0,14.511,3.526,11.6,-3.519
wheat,NL12,20200509,9.777,17.319,0.0,22563774.0,13.835,3.298,8.238,-3.298
wheat,NL13,20200509,7.086,22.383,0.0,23627006.0,16.034,4.206,16.953,-4.206
wheat,NL21,20200509,7.252,23.901,0.0,24244222.0,17.175,4.699,20.658,-4.699
wheat,NL22,20200509,8.838,23.985,0.0,24977422.0,17.336,4.775,20.461,-4.775
wheat,NL23,20200509,8.654,22.447,0.0,24439866.0,16.797,4.468,16.893,-4.468
wheat,NL31,20200509,8.831,23.722,0.0,25204574.0,17.373,4.81,19.53,-4.81
wheat,NL32,20200509,9.968,19.177,0.0,24738236.0,15.228,3.782,10.296,-3.782
wheat,NL33,20200509,9.389,23.035,0.0,24886538.0,17.308,4.716,17.653,-4.716
wheat,NL34,20200509,10.552,22.486,0.0,24578234.0,17.262,4.488,16.215,-4.488
wheat,NL41,20200509,9.93,23.878,0.0,24455408.0,17.758,4.748,19.557,-4.748
wheat,NL42,20200509,10.635,23.085,0.006,21800722.0,17.044,4.139,17.53,-4.133
wheat,NL11,20200510,6.742,17.494,0.229,15779651.0,10.613,3.573,10.659,-3.344
wheat,NL12,20200510,6.485,15.35,0.098,14553479.0,9.968,3.448,8.296,-3.35
wheat,NL13,20200510,7.121,20.914,1.085,15795438.0,11.762,4.205,15.328,-3.12
wheat,NL21,20200510,7.131,22.296,2.162,13620653.0,12.557,4.159,17.444,-1.997
wheat,NL22,20200510,7.417,21.804,2.312,11011242.0,13.18,3.569,15.638,-1.257
wheat,NL23,20200510,7.468,20.017,0.685,13596939.0,12.221,4.18,13.845,-3.495
wheat,NL31,20200510,7.9,21.317,0.644,11389516.0,13.026,3.94,15.135,-3.296
wheat,NL32,20200510,6.968,16.588,0.224,12779854.0,11.079,3.62,9.067,-3.396
wheat,NL33,20200510,7.747,19.238,0.378,8896427.0,12.718,3.574,11.681,-3.196
wheat,NL34,20200510,7.827,17.348,1.367,7969328.5,12.674,2.986,8.395,-1.619
wheat,NL41,20200510,7.588,19.963,1.197,8085753.5,13.347,3.194,12.2,-1.997
wheat,NL42,20200510,6.351,19.134,4.34,8826601.0,13.435,2.37,9.782,1.97
wheat,NL11,20200511,4.728,10.19,0.495,23516304.0,7.303,3.56,6.402,-3.065
wheat,NL12,20200511,5.396,9.72,0.387,23475714.0,7.512,3.482,5.928,-3.095
wheat,NL13,20200511,3.977,11.355,0.043,22702210.0,7.386,3.835,7.747,-3.792
wheat,NL21,20200511,3.456,12.013,0.094,21884778.0,7.641,3.931,8.533,-3.837
wheat,NL22,20200511,3.591,12.266,0.082,21580144.0,7.895,3.983,8.654,-3.901
wheat,NL23,20200511,4.593,11.415,0.089,21962898.0,7.915,3.884,7.796,-3.795
wheat,NL31,20200511,4.116,11.908,0.002,21554484.0,7.936,3.96,8.271,-3.958
wheat,NL32,20200511,5.586,10.193,0.146,21829602.0,7.85,3.522,6.336,-3.376
wheat,NL33,20200511,4.81,11.618,0.003,22496010.0,8.151,3.954,7.802,-3.951
wheat,NL34,20200511,5.207,11.659,0.003,23532442.0,8.36,4.068,7.741,-4.065
wheat,NL41,20200511,3.908,12.485,0.042,22831444.0,8.163,4.149,8.782,-4.107
wheat,NL42,20200511,3.507,12.852,0.652,21081050.0,7.771,3.904,9.172,-3.252
wheat,NL11,20200512,4.035,11.028,2.117,19883820.0,7.661,2.584,5.634,-0.467
wheat,NL12,20200512,5.369,10.511,1.21,20765736.0,8.125,2.741,5.228,-1.531
wheat,NL13,20200512,1.997,11.817,1.278,19207212.0,7.421,2.57,6.805,-1.292
wheat,NL21,20200512,0.883,11.535,1.053,17520512.0,7.4,2.358,6.789,-1.305
wheat,NL22,20200512,1.242,11.687,0.843,14961363.0,7.434,2.209,7.032,-1.366
wheat,NL23,20200512,3.049,11.321,1.461,17983634.0,7.861,2.539,6.419,-1.078
wheat,NL31,20200512,1.825,11.645,0.76,15748665.0,7.587,2.297,6.91,-1.537
wheat,NL32,20200512,5.297,11.011,0.904,19645574.0,8.318,2.8,5.884,-1.896
wheat,NL33,20200512,3.797,11.715,0.343,15682946.0,8.144,2.439,7.115,-2.096
wheat,NL34,20200512,4.32,11.424,0.079,15513257.0,8.331,2.371,6.796,-2.292
wheat,NL41,20200512,2.183,12.034,0.228,13928350.0,7.768,2.23,7.61,-2.002
wheat,NL42,20200512,0.422,12.104,0.03,17015774.0,7.217,2.312,7.899,-2.282
wheat,NL11,20200513,4.669,9.765,1.758,18913750.0,7.064,2.689,5.37,-0.931
wheat,NL12,20200513,5.292,9.469,1.724,22557692.0,7.296,3.039,5.166,-1.315
wheat,NL13,20200513,3.773,10.606,2.412,17817124.0,7.035,2.657,6.208,-0.245
wheat,NL21,20200513,3.068,11.534,2.305,19672206.0,7.416,2.815,7.071,-0.51
wheat,NL22,20200513,2.219,12.009,0.75,19423744.0,7.88,2.731,7.372,-1.981
wheat,NL23,20200513,3.974,10.915,2.124,20580140.0,7.567,2.94,6.462,-0.816
wheat,NL31,20200513,2.875,11.547,1.016,19391050.0,7.656,2.766,6.994,-1.75
wheat,NL32,20200513,5.431,9.926,1.435,21195710.0,7.61,2.973,5.377,-1.538
wheat,NL33,20200513,3.871,11.34,0.962,20221540.0,7.964,2.899,6.689,-1.937
wheat,NL34,20200513,4.966,11.548,0.857,21370052.0,8.517,3.099,6.695,-2.242
wheat,NL41,20200513,2.872,12.179,0.896,19402970.0,8.157,2.872,7.592,-1.976
wheat,NL42,20200513,3.492,13.562,0.612,19038856.0,8.484,2.977,8.988,-2.365
wheat,NL11,20200514,3.093,10.088,0.006,17527212.0,6.687,2.639,6.379,-2.633
wheat,NL12,20200514,4.43,9.529,0.026,19152668.0,7.214,2.793,6.023,-2.767
wheat,NL13,20200514,1.532,11.453,0.0,17539830.0,6.53,2.682,7.713,-2.682
wheat,NL21,20200514,1.183,12.517,0.0,19735488.0,7.181,2.939,8.838,-2.939
wheat,NL22,20200514,1.856,13.227,0.0,21725686.0,8.002,3.214,9.249,-3.214
wheat,NL23,20200514,2.688,11.456,0.034,19410560.0,7.425,2.9,7.62,-2.866
wheat,NL31,20200514,1.823,12.467,0.001,19506130.0,7.636,2.942,8.419,-2.941
wheat,NL32,20200514,4.598,10.077,0.111,21627558.0,7.53,3.028,6.332,-2.917
wheat,NL33,20200514,3.455,12.381,0.016,20964292.0,8.072,3.212,8.201,-3.196
wheat,NL34,20200514,4.415,12.629,0.016,22440470.0,8.602,3.528,8.393,-3.512
wheat,NL41,20200514,2.495,13.367,0.0,22245458.0,8.318,3.413,9.331,-3.413
wheat,NL42,20200514,2.366,14.374,0.0,24224232.0,8.736,3.716,10.511,-3.716
wheat,NL11,20200515,2.346,12.654,0.655,18044198.0,8.881,2.303,6.307,-1.648
wheat,NL12,20200515,4.306,12.383,0.301,21329250.0,9.593,2.512,5.523,-2.211
wheat,NL13,20200515,-0.036,13.623,0.603,15945987.0,8.571,2.295,8.026,-1.692
wheat,NL21,20200515,-0.027,13.88,0.349,16657879.0,8.677,2.408,8.604,-2.059
wheat,NL22,20200515,1.564,14.189,0.027,18885650.0,8.768,2.73,9.071,-2.703
wheat,NL23,20200515,2.114,13.452,0.225,18530994.0,9.182,2.535,7.622,-2.31
wheat,NL31,20200515,1.41,14.137,0.081,18985686.0,8.729,2.655,8.722,-2.574
wheat,NL32,20200515,4.046,12.776,0.06,23227124.0,9.661,2.807,6.33,-2.747
wheat,NL33,20200515,2.469,13.778,0.01,22409064.0,9.263,2.915,8.224,-2.905
wheat,NL34,20200515,4.098,13.802,0.0,24892570.0,9.638,3.307,8.389,-3.307
wheat,NL41,20200515,2.589,14.717,0.001,21906974.0,9.273,3.136,9.663,-3.135
wheat,NL42,20200515,2.985,15.38,0.0,25740056.0,9.538,3.677,10.884,-3.677
wheat,NL11,20200516,6.217,14.934,0.794,18469070.0,10.468,2.829,7.596,-2.035
wheat,NL12,20200516,7.663,13.454,0.255,19888926.0,10.532,2.75,5.67,-2.495
wheat,NL13,20200516,4.906,15.833,0.672,16576461.0,10.584,2.873,9.206,-2.201
wheat,NL21,20200516,4.153,16.286,0.247,15782831.0,10.715,2.904,10.104,-2.657
wheat,NL22,20200516,3.572,16.063,0.121,15894432.0,10.557,2.806,9.908,-2.685
wheat,NL23,20200516,5.853,15.056,0.275,16923486.0,10.599,2.799,8.102,-2.524
wheat,NL31,20200516,4.451,15.243,0.15,16210689.0,10.301,2.697,8.661,-2.547
wheat,NL32,20200516,7.814,13.303,0.213,18785156.0,10.659,2.693,5.517,-2.48
wheat,NL33,20200516,5.694,14.629,0.072,18262904.0,10.614,2.793,7.711,-2.721
wheat,NL34,20200516,5.972,14.375,0.029,19121874.0,10.753,2.88,7.659,-2.851
wheat,NL41,20200516,3.846,15.846,0.059,17626198.0,10.609,2.914,9.69,-2.855
wheat,NL42,20200516,2.364,17.339,0.019,19478398.0,10.995,3.203,12.225,-3.184
wheat,NL11,20200517,5.954,16.383,0.107,20948726.0,12.237,3.198,8.988,-3.091
wheat,NL12,20200517,7.908,14.705,0.017,24314674.0,12.275,3.067,6.136,-3.05
wheat,NL13,20200517,4.293,17.409,0.065,18747186.0,12.19,3.278,11.131,-3.213
wheat,NL21,20200517,3.951,18.064,0.042,18137344.0,12.354,3.304,12.212,-3.262
wheat,NL22,20200517,3.658,18.541,0.028,17795388.0,12.365,3.203,12.684,-3.175
wheat,NL23,20200517,5.394,17.3,0.062,21027156.0,12.556,3.4,10.604,-3.338
wheat,NL31,20200517,4.233,18.389,0.078,19608546.0,12.513,3.355,12.219,-3.277
wheat,NL32,20200517,7.827,15.298,0.004,24374744.0,12.368,3.237,7.0,-3.233
wheat,NL33,20200517,6.554,18.293,0.006,21354548.0,13.126,3.616,11.79,-3.61
wheat,NL34,20200517,6.783,17.831,0.0,21933508.0,13.141,3.549,11.084,-3.549
wheat,NL41,20200517,4.879,19.177,0.005,19644924.0,13.073,3.519,13.515,-3.514
wheat,NL42,20200517,3.741,18.663,0.0,22636754.0,12.554,3.46,13.223,-3.46
wheat,NL11,20200518,9.87,18.043,0.29,18930582.0,13.791,3.279,9.106,-2.989
wheat,NL12,20200518,11.137,15.451,0.344,21401668.0,13.121,3.037,5.585,-2.693
wheat,NL13,20200518,8.813,20.041,0.025,20822384.0,14.523,3.895,12.602,-3.87
wheat,NL21,20200518,8.361,21.289,0.0,22612020.0,15.068,4.257,14.879,-4.257
wheat,NL22,20200518,8.21,21.751,0.0,24769482.0,15.193,4.494,15.819,-4.494
wheat,NL23,20200518,9.25,19.325,0.001,24125056.0,14.403,3.953,11.36,-3.952
wheat,NL31,20200518,8.789,20.31,0.0,25450882.0,14.675,4.241,13.18,-4.241
wheat,NL32,20200518,10.369,15.693,0.005,23998916.0,13.242,3.241,5.927,-3.236
wheat,NL33,20200518,9.56,18.687,0.0,25924920.0,14.637,4.184,11.126,-4.184
wheat,NL34,20200518,9.575,19.353,0.0,26534554.0,14.725,4.503,12.61,-4.503
wheat,NL41,20200518,8.812,21.191,0.0,25852498.0,15.259,4.71,15.65,-4.71
wheat,NL42,20200518,8.016,22.794,0.0,24724910.0,15.691,4.745,18.521,-4.745
wheat,NL11,20200519,10.891,17.116,0.594,16189264.0,13.753,2.649,6.689,-2.055
wheat,NL12,20200519,11.343,15.822,1.398,17865816.0,13.278,2.663,5.066,-1.265
wheat,NL13,20200519,10.948,19.517,0.678,14398517.0,15.103,2.85,10.192,-2.172
wheat,NL21,20200519,10.503,20.807,0.09,14653190.0,15.961,3.09,12.394,-3.0
wheat,NL22,20200519,10.2,21.829,0.63,16334333.0,16.447,3.382,13.864,-2.752
wheat,NL23,20200519,11.021,19.838,0.029,18509234.0,15.306,3.261,10.409,-3.232
wheat,NL31,20200519,10.663,21.259,0.549,19761498.0,15.967,3.594,12.655,-3.045
wheat,NL32,20200519,11.241,16.795,0.263,21193730.0,13.862,3.07,6.118,-2.807
wheat,NL33,20200519,10.985,19.809,0.706,23428606.0,15.373,3.748,10.353,-3.042
wheat,NL34,20200519,10.864,19.251,0.308,25493548.0,15.234,3.917,9.922,-3.609
wheat,NL41,20200519,10.479,21.72,1.309,21244362.0,16.219,3.897,13.753,-2.588
wheat,NL42,20200519,9.188,22.651,0.546,18727660.0,16.948,3.837,16.438,-3.291
wheat,NL11,20200520,9.736,17.687,0.374,14706841.0,13.716,2.457,7.051,-2.083
wheat,NL12,20200520,11.129,17.435,0.138,17497368.0,14.322,2.697,6.349,-2.559
wheat,NL13,20200520,10.031,18.907,0.502,12443281.0,14.372,2.443,8.995,-1.941
wheat,NL21,20200520,10.654,19.821,0.461,12512268.0,15.099,2.576,10.496,-2.115
wheat,NL22,20200520,10.641,20.403,0.127,14592903.0,15.483,2.862,11.228,-2.735
wheat,NL23,20200520,11.394,19.714,0.219,15345771.0,15.561,2.841,9.835,-2.622
wheat,NL31,20200520,10.76,20.914,0.052,16247294.0,15.878,3.072,11.884,-3.02
wheat,NL32,20200520,11.836,19.044,0.026,21040406.0,15.519,3.257,8.288,-3.231
wheat,NL33,20200520,11.516,21.692,0.001,21789706.0,17.038,3.815,12.79,-3.814
wheat,NL34,20200520,11.843,21.885,0.0,23095148.0,17.49,4.047,13.029,-4.047
wheat,NL41,20200520,10.928,22.098,0.004,20731738.0,16.909,3.785,13.707,-3.781
wheat,NL42,20200520,10.748,21.398,0.003,20674428.0,16.07,3.703,12.97,-3.7
wheat,NL11,20200521,9.045,22.114,0.001,24928062.0,17.159,4.022,13.6,-4.021
wheat,NL12,20200521,11.125,20.837,0.045,25238090.0,17.094,3.946,11.069,-3.901
wheat,NL13,20200521,8.734,24.118,0.0,25709622.0,18.441,4.548,17.902,-4.548
wheat,NL21,20200521,8.906,25.611,0.0,25973832.0,19.314,4.766,21.131,-4.766
wheat,NL22,20200521,9.629,25.751,0.001,26041354.0,19.135,4.661,20.453,-4.66
wheat,NL23,20200521,10.425,25.15,0.001,25963332.0,19.127,4.599,18.916,-4.598
wheat,NL31,20200521,10.263,25.624,0.0,25797258.0,19.173,4.611,19.495,-4.611
wheat,NL32,20200521,12.101,23.093,0.002,25165276.0,18.031,4.243,13.989,-4.241
wheat,NL33,20200521,11.621,25.687,0.019,25203358.0,19.745,4.552,19.108,-4.533
wheat,NL34,20200521,12.405,25.453,0.124,24363016.0,19.712,4.49,18.359,-4.366
wheat,NL41,20200521,10.977,26.368,0.033,25317400.0,19.842,4.617,20.838,-4.584
