crop_name,adm_id,date,tmin,tmax,prec,rad,tavg,et0,vpd,cwb
maize,NL41,20181014,14.857,24.145,0.004,10022510.0,18.907,3.033,17.399,-3.029
maize,NL42,20181014,15.241,24.515,0.035,10174434.0,19.433,3.253,18.367,-3.218
maize,NL11,20181015,12.646,22.082,0.093,8197820.0,16.621,1.628,12.649,-1.535
maize,NL12,20181015,12.295,21.401,0.156,8105162.5,16.315,1.493,11.029,-1.337
maize,NL13,20181015,12.571,22.763,0.181,8475990.0,16.874,1.789,13.998,-1.608
maize,NL21,20181015,12.752,23.211,0.18,8755450.0,17.157,1.938,15.09,-1.758
maize,NL22,20181015,12.867,23.089,0.234,8726121.0,17.229,2.022,14.981,-1.788
maize,NL23,20181015,12.89,22.072,0.248,8101213.0,16.793,1.729,12.418,-1.481
maize,NL31,20181015,13.016,22.217,0.534,7934063.5,16.875,1.802,12.723,-1.268
maize,NL32,20181015,13.262,20.32,0.278,7237064.0,16.292,1.413,8.882,-1.135
maize,NL33,20181015,12.663,22.444,0.644,8231241.5,16.774,1.797,12.859,-1.153
maize,NL34,20181015,12.368,22.828,0.055,8964602.0,17.404,2.189,13.845,-2.134
maize,NL41,20181015,11.9,22.958,0.358,8050558.0,17.237,2.236,15.334,-1.878
maize,NL42,20181015,11.758,23.493,0.051,8274061.5,17.517,2.34,17.025,-2.289
maize,NL11,20181016,13.027,22.198,0.03,8495374.0,16.793,1.578,12.067,-1.548
maize,NL12,20181016,12.705,21.909,0.002,8576685.0,16.839,1.574,11.582,-1.572
maize,NL13,20181016,12.143,23.088,0.003,8722846.0,16.908,1.692,14.104,-1.689
maize,NL21,20181016,11.376,23.542,0.0,9044423.0,16.87,1.724,15.433,-1.724
maize,NL22,20181016,11.164,23.588,0.0,9286675.0,16.758,1.777,15.882,-1.777
maize,NL23,20181016,11.843,22.713,0.0,8818562.0,16.926,1.718,13.705,-1.718
maize,NL31,20181016,11.084,23.089,0.0,9155930.0,16.411,1.746,14.874,-1.746
maize,NL32,20181016,12.476,20.715,0.0,8362589.0,16.363,1.409,9.63,-1.409
maize,NL33,20181016,11.015,22.979,0.0,9211296.0,16.266,1.692,14.333,-1.692
maize,NL34,20181016,11.798,23.246,0.0,9702788.0,16.593,1.777,14.716,-1.777
maize,NL41,20181016,10.493,23.989,0.0,9667282.0,16.538,1.835,17.379,-1.835
maize,NL42,20181016,10.234,23.951,0.0,9901642.0,16.598,1.808,17.786,-1.808
maize,NL11,20181017,11.076,19.383,0.0,8124065.5,14.416,1.219,8.817,-1.219
maize,NL12,20181017,11.159,18.118,0.003,8136677.5,14.06,1.106,7.072,-1.103
maize,NL13,20181017,10.404,19.832,0.0,8344607.0,14.237,1.248,9.842,-1.248
maize,NL21,20181017,10.364,20.154,0.0,8418444.0,14.497,1.24,10.247,-1.24
maize,NL22,20181017,10.274,20.027,0.0,8725852.0,14.597,1.224,9.924,-1.224
maize,NL23,20181017,11.056,18.727,0.001,8454058.0,14.148,1.138,7.963,-1.137
maize,NL31,20181017,10.461,18.901,0.0,8617433.0,13.849,1.133,8.301,-1.133
maize,NL32,20181017,12.473,17.305,0.032,7969416.0,14.414,1.094,5.579,-1.062
maize,NL33,20181017,11.036,18.22,0.0,8561578.0,13.841,1.126,7.283,-1.126
maize,NL34,20181017,11.547,17.829,0.001,8385262.5,14.136,1.153,6.826,-1.152
maize,NL41,20181017,10.146,19.86,0.0,9286148.0,14.588,1.24,9.564,-1.24
maize,NL42,20181017,10.054,20.527,0.0,9579902.0,15.026,1.3,10.62,-1.3
maize,NL11,20181018,6.23,14.656,0.154,6791888.5,11.049,1.29,5.525,-1.136
maize,NL12,20181018,6.489,14.963,0.032,6736342.5,11.259,1.393,6.04,-1.361
maize,NL13,20181018,5.789,15.169,0.136,6221716.0,10.974,1.303,6.159,-1.167
maize,NL21,20181018,6.947,15.679,0.219,5492403.5,11.494,1.354,6.557,-1.135
maize,NL22,20181018,8.607,15.852,0.273,5432049.0,12.199,1.387,6.458,-1.114
maize,NL23,20181018,7.89,15.635,0.059,6788436.5,12.061,1.434,6.342,-1.375
maize,NL31,20181018,8.869,15.731,0.048,6619716.0,12.339,1.386,6.318,-1.338
maize,NL32,20181018,9.334,14.885,0.042,7466295.0,12.392,1.474,5.408,-1.432
maize,NL33,20181018,9.58,15.589,0.046,7302188.5,12.604,1.378,5.924,-1.332
maize,NL34,20181018,11.447,15.916,0.099,7316130.5,13.434,1.465,5.776,-1.366
maize,NL41,20181018,10.616,15.927,0.274,5200191.0,13.038,1.346,6.086,-1.072
maize,NL42,20181018,11.108,15.576,0.236,4521419.5,13.114,1.186,5.224,-0.95
maize,NL11,20181019,4.644,13.226,0.004,6855598.0,8.202,0.878,7.018,-0.874
maize,NL12,20181019,4.906,13.573,0.009,7585242.5,8.449,0.894,7.065,-0.885
maize,NL13,20181019,3.967,13.892,0.014,6877107.0,7.9,0.945,7.453,-0.931
maize,NL21,20181019,4.052,14.511,0.051,6274402.5,8.513,1.067,7.768,-1.016
maize,NL22,20181019,4.699,14.831,0.132,5364307.5,9.285,1.15,7.595,-1.018
maize,NL23,20181019,5.743,14.297,0.05,6492360.0,9.264,1.018,7.138,-0.968
maize,NL31,20181019,4.46,14.789,0.163,5117871.0,9.262,1.122,7.287,-0.959
maize,NL32,20181019,7.476,13.614,0.009,7428311.0,10.037,1.004,6.366,-0.995
maize,NL33,20181019,5.038,14.823,0.114,5743228.0,9.641,1.153,7.078,-1.039
maize,NL34,20181019,6.927,15.312,0.091,6381022.5,11.175,1.345,6.934,-1.254
maize,NL41,20181019,6.259,15.342,0.25,4766499.5,10.557,1.194,7.085,-0.944
maize,NL42,20181019,7.104,15.787,0.151,5400010.5,11.239,1.2,7.166,-1.049
maize,NL11,20181020,3.58,15.285,0.154,5993964.5,10.528,0.806,6.716,-0.652
maize,NL12,20181020,3.906,15.064,0.071,5831878.0,11.014,0.678,5.896,-0.607
maize,NL13,20181020,2.206,14.971,0.025,6529049.5,9.638,0.774,6.963,-0.749
maize,NL21,20181020,2.601,14.892,0.001,7357978.0,9.149,0.797,7.348,-0.796
maize,NL22,20181020,3.146,14.803,0.003,7846057.5,8.824,0.792,7.458,-0.789
maize,NL23,20181020,4.067,15.261,0.004,6739714.0,10.102,0.801,6.85,-0.797
maize,NL31,20181020,3.603,15.215,0.0,7230034.5,9.101,0.793,7.364,-0.793
maize,NL32,20181020,7.404,15.464,0.004,6393907.0,11.828,0.91,6.142,-0.906
maize,NL33,20181020,4.619,15.488,0.0,7493959.0,9.824,0.826,7.353,-0.826
maize,NL34,20181020,5.268,15.138,0.0,8101344.5,10.441,0.803,6.916,-0.803
maize,NL41,20181020,3.43,14.749,0.004,8127752.0,8.838,0.78,7.608,-0.776
maize,NL42,20181020,3.943,14.359,0.014,8342460.0,8.868,0.847,7.3,-0.833
maize,NL11,20181021,9.851,15.441,0.05,5475983.0,12.542,1.113,5.834,-1.063
maize,NL12,20181021,10.746,15.446,0.05,6180749.0,13.145,0.99,5.111,-0.94
maize,NL13,20181021,8.828,15.54,0.011,5515624.5,12.189,1.101,6.501,-1.09
maize,NL21,20181021,7.241,15.633,0.006,5810871.0,11.562,1.042,7.22,-1.036
maize,NL22,20181021,6.364,15.617,0.0,6234753.0,11.102,0.967,7.369,-0.967
maize,NL23,20181021,9.121,15.616,0.023,5998578.5,12.387,1.043,6.256,-1.02
maize,NL31,20181021,7.384,15.696,0.002,6193932.5,11.566,0.924,6.8,-0.922
maize,NL32,20181021,11.767,15.622,0.08,6711521.0,13.778,0.96,4.618,-0.88
maize,NL33,20181021,8.186,16.257,0.013,7005264.0,12.257,0.968,6.908,-0.955
maize,NL34,20181021,8.093,16.783,0.002,8062938.0,12.315,1.052,7.794,-1.05
maize,NL41,20181021,5.518,16.226,0.0,7010261.0,10.967,0.947,8.413,-0.947
maize,NL42,20181021,4.633,16.407,0.0,8327407.5,10.884,0.936,9.175,-0.936
maize,NL11,20181022,6.828,13.832,0.484,4894242.5,10.721,1.897,6.802,-1.413
maize,NL12,20181022,7.109,14.215,0.332,5324925.0,11.03,1.899,7.019,-1.567
maize,NL13,20181022,5.662,13.922,0.652,4983452.5,10.341,1.727,6.693,-1.075
maize,NL21,20181022,4.958,14.189,0.838,4991656.0,10.123,1.587,6.789,-0.749
maize,NL22,20181022,5.011,14.427,0.837,5271289.0,10.276,1.471,6.779,-0.634
maize,NL23,20181022,6.422,14.311,0.667,5483296.0,10.905,1.678,6.65,-1.011
maize,NL31,20181022,5.57,14.523,0.633,5438433.5,10.638,1.46,6.689,-0.827
maize,NL32,20181022,8.344,14.74,0.319,5688850.5,11.598,1.992,7.214,-1.673
maize,NL33,20181022,6.406,14.712,0.637,5209396.0,11.108,1.649,6.882,-1.012
maize,NL34,20181022,7.196,14.868,0.465,5167618.5,11.647,1.684,6.661,-1.219
maize,NL41,20181022,5.484,14.82,0.606,5343716.0,10.656,1.466,6.953,-0.86
maize,NL42,20181022,4.979,14.458,0.911,4400650.0,10.138,1.323,6.605,-0.412
maize,NL11,20181023,9.426,13.885,1.652,1705281.125,12.805,0.42,3.609,1.232
maize,NL12,20181023,10.436,14.345,0.752,2404850.25,13.154,0.526,3.934,0.226
maize,NL13,20181023,8.399,13.905,0.416,1839283.875,12.765,0.275,3.727,0.141
maize,NL21,20181023,6.965,13.948,0.334,2144654.0,12.493,0.282,3.998,0.052
maize,NL22,20181023,6.495,13.984,0.184,3028231.5,12.443,0.426,4.271,-0.242
maize,NL23,20181023,8.66,14.441,0.376,2902831.25,13.144,0.487,4.145,-0.111
maize,NL31,20181023,7.335,14.209,0.055,3776387.0,12.918,0.493,4.256,-0.438
maize,NL32,20181023,10.684,14.838,0.422,3219790.5,13.511,0.875,4.401,-0.453
maize,NL33,20181023,8.362,14.546,0.097,4794659.5,13.237,0.709,4.603,-0.612
maize,NL34,20181023,8.121,14.592,0.012,7158344.5,12.942,1.029,5.135,-1.017
maize,NL41,20181023,6.129,14.332,0.023,5105213.5,12.325,0.839,5.157,-0.816
maize,NL42,20181023,5.416,13.943,0.014,4926503.5,11.517,0.905,5.275,-0.891
maize,NL11,20181024,12.089,14.325,1.389,3038558.0,13.031,1.078,3.145,0.311
maize,NL12,20181024,12.167,14.744,1.045,3818160.5,13.288,1.165,3.373,-0.12
maize,NL13,20181024,12.118,14.589,1.007,3072729.0,13.214,1.059,3.144,-0.052
maize,NL21,20181024,12.204,14.805,0.771,3062617.25,13.379,1.092,3.312,-0.321
maize,NL22,20181024,12.401,15.25,0.531,3232761.5,13.679,1.139,3.694,-0.608
maize,NL23,20181024,12.531,15.052,0.653,3918145.0,13.63,1.187,3.482,-0.534
maize,NL31,20181024,12.47,15.419,0.273,3731221.25,13.838,1.144,3.68,-0.871
maize,NL32,20181024,12.598,15.02,0.512,4556171.0,13.771,1.329,3.702,-0.817
maize,NL33,20181024,12.739,15.579,0.282,4000702.0,14.097,1.204,3.812,-0.922
maize,NL34,20181024,13.247,15.641,0.199,3330886.25,14.341,1.078,3.74,-0.879
maize,NL41,20181024,12.754,15.766,0.281,3426334.5,14.126,1.105,4.011,-0.824
maize,NL42,20181024,12.526,15.383,0.48,2860777.25,13.818,0.978,3.669,-0.498
maize,NL11,20181025,9.684,13.408,0.378,3261537.5,11.625,1.273,4.107,-0.895
maize,NL12,20181025,10.271,13.431,0.454,2954450.75,11.935,1.134,3.677,-0.68
maize,NL13,20181025,9.845,13.359,0.43,2867084.25,11.704,1.055,3.521,-0.625
maize,NL21,20181025,10.205,13.46,0.624,2884235.0,11.841,0.987,3.32,-0.363
maize,NL22,20181025,10.793,13.633,0.608,3176597.0,12.108,1.078,3.7,-0.47
maize,NL23,20181025,10.864,13.914,0.608,3225988.25,12.227,1.042,3.722,-0.434
maize,NL31,20181025,10.886,13.93,0.501,3459448.5,12.153,1.105,4.106,-0.604
maize,NL32,20181025,11.41,13.882,0.811,3344627.5,12.519,1.209,3.997,-0.398
maize,NL33,20181025,11.108,13.816,0.405,3683502.5,12.272,1.163,4.235,-0.758
maize,NL34,20181025,10.838,13.315,0.082,4055176.0,12.021,1.171,4.284,-1.089
maize,NL41,20181025,10.827,13.564,0.174,3554614.0,12.108,1.198,4.376,-1.024
maize,NL42,20181025,10.534,13.236,0.306,3838641.0,11.903,1.202,4.16,-0.896
maize,NL11,20181026,6.867,11.699,4.49,2944253.25,9.292,1.184,3.56,3.306
maize,NL12,20181026,7.079,11.947,6.301,3195271.5,9.554,1.359,3.911,4.942
maize,NL13,20181026,6.753,11.298,3.29,2704429.75,9.193,1.143,3.251,2.147
maize,NL21,20181026,6.368,11.192,3.131,2239237.0,9.066,1.184,3.225,1.947
maize,NL22,20181026,6.297,11.534,3.453,2399942.25,9.063,1.26,3.637,2.193
maize,NL23,20181026,7.082,11.801,4.142,2619334.75,9.556,1.333,3.754,2.809
maize,NL31,20181026,6.701,11.897,3.416,2792234.5,9.193,1.313,3.964,2.103
maize,NL32,20181026,7.791,12.426,4.404,3282118.75,10.105,1.695,4.511,2.709
maize,NL33,20181026,7.193,12.07,4.175,3378899.75,9.526,1.448,4.228,2.727
maize,NL34,20181026,7.579,11.912,3.918,3370131.75,9.746,1.57,4.384,2.348
maize,NL41,20181026,6.21,11.894,3.181,3339416.5,9.033,1.359,4.302,1.822
maize,NL42,20181026,5.734,11.294,2.706,3144749.5,8.874,1.306,3.903,1.4
maize,NL11,20181027,3.186,9.508,1.121,6152170.5,6.062,0.935,4.348,0.186
maize,NL12,20181027,3.456,9.547,2.547,6317586.5,6.334,0.951,4.116,1.596
maize,NL13,20181027,2.633,9.762,0.457,6318683.0,5.837,0.9,4.478,-0.443
maize,NL21,20181027,2.733,9.957,0.41,6569508.5,5.955,0.903,4.548,-0.493
maize,NL22,20181027,3.764,10.094,0.416,6674117.0,6.304,0.895,4.484,-0.479
maize,NL23,20181027,3.961,10.166,1.961,6507060.5,6.823,0.99,4.428,0.971
maize,NL31,20181027,4.473,10.308,0.802,6860229.0,6.681,0.939,4.548,-0.137
maize,NL32,20181027,5.626,9.751,6.31,6547149.5,7.534,1.119,3.84,5.191
maize,NL33,20181027,4.883,10.177,1.913,6928866.5,6.996,1.02,4.348,0.893
maize,NL34,20181027,5.324,9.516,2.55,6648431.5,7.162,0.971,3.521,1.579
maize,NL41,20181027,4.561,10.213,0.137,6908816.0,6.471,0.872,4.486,-0.735
maize,NL42,20181027,4.334,9.713,0.141,6364127.5,6.133,0.791,4.08,-0.65
maize,NL11,20181028,1.219,7.296,0.243,7050336.0,4.04,0.972,4.254,-0.729
maize,NL12,20181028,1.336,7.67,0.182,7494462.5,4.111,0.993,4.48,-0.811
maize,NL13,20181028,0.287,7.465,0.001,7474842.0,3.615,0.92,4.438,-0.919
maize,NL21,20181028,0.327,7.379,0.0,7591573.0,3.656,0.954,4.369,-0.954
maize,NL22,20181028,1.298,7.296,0.001,7678855.0,4.019,1.046,4.243,-1.045
maize,NL23,20181028,1.668,7.773,0.0,7932486.5,4.298,1.058,4.481,-1.058
maize,NL31,20181028,1.973,7.69,0.0,8142301.5,4.145,1.139,4.549,-1.139
maize,NL32,20181028,3.593,7.806,0.215,7426889.5,5.475,1.214,4.103,-0.999
maize,NL33,20181028,2.535,7.925,0.0,8201418.5,4.477,1.247,4.635,-1.247
maize,NL34,20181028,3.196,8.121,0.0,8169518.5,5.15,1.459,4.566,-1.459
maize,NL41,20181028,2.344,7.242,0.0,7450949.0,4.412,1.185,4.116,-1.185
maize,NL42,20181028,2.504,6.959,0.0,6084440.0,4.692,1.139,3.694,-1.139
maize,NL11,20181029,3.355,6.801,0.112,3232889.0,5.381,0.792,2.642,-0.68
maize,NL12,20181029,2.923,6.956,0.163,3763717.25,5.251,0.741,2.754,-0.578
maize,NL13,20181029,2.915,6.647,0.065,3184585.25,5.023,0.761,2.635,-0.696
maize,NL21,20181029,2.873,6.643,0.161,2844509.5,4.862,0.764,2.618,-0.603
maize,NL22,20181029,3.392,6.853,0.152,2664147.75,4.945,0.837,2.718,-0.685
maize,NL23,20181029,3.183,6.916,0.213,3077821.25,5.202,0.805,2.717,-0.592
maize,NL31,20181029,3.159,6.668,0.074,2800501.75,4.98,0.791,2.651,-0.717
maize,NL32,20181029,3.92,6.89,0.498,3651631.5,5.761,0.765,2.4,-0.267
maize,NL33,20181029,2.857,6.499,0.107,3566527.25,5.0,0.73,2.514,-0.623
maize,NL34,20181029,3.049,6.484,0.21,4447267.5,5.28,0.749,2.43,-0.539
maize,NL41,20181029,3.401,6.837,0.108,2704451.75,4.993,0.873,2.769,-0.765
maize,NL42,20181029,3.349,6.955,0.203,2329698.5,4.916,0.903,2.721,-0.7
maize,NL11,20181030,4.526,9.603,8.885,1725626.375,6.748,0.8,3.518,8.085
maize,NL12,20181030,4.381,9.966,9.4,1760359.375,6.811,0.696,3.742,8.704
maize,NL13,20181030,4.728,9.429,9.952,1912767.25,6.574,0.734,3.46,9.218
maize,NL21,20181030,4.278,9.316,12.19,2259175.5,6.387,0.688,3.404,11.502
maize,NL22,20181030,4.033,9.403,15.339,2262440.25,6.235,0.593,3.422,14.746
maize,NL23,20181030,4.236,9.956,13.168,2232073.0,6.545,0.578,3.813,12.59
maize,NL31,20181030,3.85,9.811,16.969,1820268.375,6.063,0.466,3.725,16.503
maize,NL32,20181030,4.212,10.454,11.453,2056537.0,7.358,0.722,3.879,10.731
maize,NL33,20181030,3.18,10.247,20.109,1632564.5,6.25,0.767,4.011,19.342
maize,NL34,20181030,3.218,10.195,26.749,918077.375,6.821,0.987,3.73,25.762
maize,NL41,20181030,3.185,9.332,23.86,1481164.25,5.879,0.74,3.402,23.12
maize,NL42,20181030,2.701,9.008,18.566,2146015.75,5.915,0.708,3.29,17.858
maize,NL11,20181031,7.007,10.83,0.586,6452272.5,8.729,0.776,4.361,-0.19
maize,NL12,20181031,6.827,10.489,0.673,6420488.0,8.7,0.639,3.795,0.034
maize,NL13,20181031,6.498,10.843,0.286,6607928.5,8.778,0.786,4.401,-0.5
maize,NL21,20181031,5.733,10.975,0.105,6570468.0,8.82,0.81,4.582,-0.705
maize,NL22,20181031,5.11,11.033,0.107,6370548.5,8.709,0.903,4.595,-0.796
maize,NL23,20181031,5.764,10.811,0.324,6473855.5,8.779,0.705,4.007,-0.381
maize,NL31,20181031,4.822,10.956,0.37,6383665.5,8.456,0.803,4.172,-0.433
maize,NL32,20181031,6.993,10.568,1.031,6215280.0,9.089,0.84,3.489,0.191
maize,NL33,20181031,4.773,11.039,0.83,6415815.0,8.526,0.785,4.06,0.045
maize,NL34,20181031,4.206,11.42,1.105,6270616.0,8.705,0.795,4.336,0.31
maize,NL41,20181031,4.036,11.182,0.432,5609409.5,8.399,0.835,4.634,-0.403
maize,NL42,20181031,4.265,10.981,0.305,4735089.5,8.525,0.907,4.759,-0.602
maize,NL11,20181101,7.527,12.488,4.825,4475025.0,9.888,0.924,4.588,3.901
maize,NL12,20181101,8.052,12.183,4.996,3552838.5,9.945,1.008,4.212,3.988
maize,NL13,20181101,7.751,12.303,4.386,4304312.0,9.9,0.938,4.389,3.448
maize,NL21,20181101,7.882,11.871,3.564,3970689.75,9.861,0.91,4.02,2.654
maize,NL22,20181101,7.96,11.739,3.269,3432318.0,9.938,0.891,3.744,2.378
maize,NL23,20181101,8.411,12.184,4.031,3307477.0,10.251,1.027,3.983,3.004
maize,NL31,20181101,8.054,12.777,3.56,3291401.25,10.337,0.995,4.383,2.565
maize,NL32,20181101,8.783,12.576,4.136,3026417.0,10.675,1.058,4.027,3.078
maize,NL33,20181101,8.222,13.155,2.681,3298408.0,10.646,1.078,4.689,1.603
maize,NL34,20181101,8.975,12.864,1.969,3043169.75,10.814,1.18,4.434,0.789
maize,NL41,20181101,7.916,12.575,2.62,3133034.75,10.24,0.992,4.37,1.628
maize,NL42,20181101,7.765,11.704,2.853,2674444.75,9.729,0.887,3.79,1.966
maize,NL11,20181102,3.595,11.158,0.89,5263235.0,7.761,1.191,4.695,-0.301
maize,NL12,20181102,4.179,10.826,1.15,5421104.5,7.739,1.104,4.526,0.046
maize,NL13,20181102,2.863,10.841,0.879,5243167.0,7.375,1.115,4.387,-0.236
maize,NL21,20181102,2.509,10.709,1.3,5082092.0,7.285,1.071,4.326,0.229
maize,NL22,20181102,2.718,10.734,1.417,5219995.0,7.177,1.056,4.435,0.361
maize,NL23,20181102,3.793,10.813,1.408,5186734.5,7.589,1.01,4.301,0.398
maize,NL31,20181102,3.391,10.897,1.377,5523058.5,7.091,1.019,4.718,0.358
maize,NL32,20181102,5.759,11.004,2.163,5447464.0,8.274,1.123,4.691,1.04
maize,NL33,20181102,4.072,11.029,1.565,5990966.5,7.492,1.091,5.111,0.474
maize,NL34,20181102,4.637,11.021,0.662,6551568.5,7.896,1.113,5.172,-0.451
maize,NL41,20181102,2.747,10.956,0.811,6144462.5,6.922,1.071,5.124,-0.26
maize,NL42,20181102,2.121,10.791,0.362,6181856.5,6.8,1.058,4.967,-0.696
maize,NL11,20181103,1.97,10.33,0.0,6360655.0,4.968,0.707,5.161,-0.707
maize,NL12,20181103,2.613,10.209,0.0,6424712.5,5.478,0.706,4.673,-0.706
maize,NL13,20181103,1.339,10.316,0.0,6501685.5,4.482,0.656,5.317,-0.656
maize,NL21,20181103,1.015,10.137,0.0,6603924.5,4.206,0.6,5.212,-0.6
maize,NL22,20181103,1.19,10.033,0.0,6712385.5,4.319,0.584,5.059,-0.584
maize,NL23,20181103,2.386,10.33,0.0,6578397.0,5.381,0.677,4.868,-0.677
maize,NL31,20181103,1.909,10.172,0.0,6701145.5,4.976,0.653,4.952,-0.653
maize,NL32,20181103,4.705,10.241,0.0,6163816.0,7.008,0.896,4.241,-0.896
maize,NL33,20181103,2.927,10.201,0.0,6599551.0,5.628,0.766,4.855,-0.766
maize,NL34,20181103,2.808,10.301,0.0,6521788.5,5.971,0.845,5.072,-0.845
maize,NL41,20181103,1.004,10.141,0.0,6894095.5,4.347,0.619,5.309,-0.619
maize,NL42,20181103,0.462,9.946,0.0,6949703.5,3.967,0.576,5.397,-0.576
maize,NL11,20181104,0.989,10.184,0.003,6092097.5,6.022,0.335,3.968,-0.332
maize,NL12,20181104,1.17,10.326,0.0,6241589.5,5.953,0.418,4.2,-0.418
maize,NL13,20181104,0.563,10.635,0.0,6340972.0,5.954,0.372,4.445,-0.372
maize,NL21,20181104,0.656,11.167,0.0,6467145.0,6.132,0.405,4.798,-0.405
maize,NL22,20181104,0.957,11.68,0.0,6635188.0,6.399,0.471,5.188,-0.471
maize,NL23,20181104,1.444,11.164,0.0,6290490.5,6.46,0.494,4.744,-0.494
maize,NL31,20181104,1.206,11.522,0.0,6155851.0,6.361,0.556,5.181,-0.556
maize,NL32,20181104,3.59,10.524,0.0,5435189.5,7.174,0.583,3.858,-0.583
maize,NL33,20181104,2.245,11.551,0.0,5845085.5,6.696,0.65,5.098,-0.65
maize,NL34,20181104,3.644,12.23,0.0,5744734.0,7.69,0.761,5.327,-0.761
maize,NL41,20181104,0.393,12.399,0.0,6713038.5,6.616,0.561,5.893,-0.561
maize,NL42,20181104,0.768,12.742,0.0,7059259.5,7.085,0.534,5.94,-0.534
maize,NL11,20181105,6.837,10.513,0.269,3016979.75,8.856,0.35,2.038,-0.081
maize,NL12,20181105,5.933,10.263,0.09,3775208.75,8.378,0.3,2.124,-0.21
maize,NL13,20181105,6.337,10.492,0.127,3780304.0,8.638,0.338,2.26,-0.211
maize,NL21,20181105,5.851,11.112,0.054,5078816.0,8.562,0.352,2.974,-0.298
maize,NL22,20181105,5.849,11.67,0.029,5640121.0,8.553,0.419,3.562,-0.39
maize,NL23,20181105,5.973,10.897,0.009,4874849.0,8.487,0.381,2.829,-0.372
maize,NL31,20181105,5.97,11.484,0.005,5245428.0,8.409,0.46,3.437,-0.455
maize,NL32,20181105,6.603,10.491,0.035,4781236.0,8.613,0.369,2.287,-0.334
maize,NL33,20181105,6.03,11.694,0.059,5326754.5,8.492,0.505,3.608,-0.446
maize,NL34,20181105,6.629,12.754,0.007,6037408.0,9.434,0.648,4.394,-0.641
maize,NL41,20181105,6.14,12.288,0.001,5456412.0,8.797,0.526,4.079,-0.525
maize,NL42,20181105,6.598,12.881,0.0,5715827.5,9.207,0.553,4.514,-0.553
maize,NL11,20181106,6.903,15.357,0.001,5141307.0,10.45,0.782,6.471,-0.781
maize,NL12,20181106,6.791,16.019,0.001,5485681.0,10.937,0.93,7.207,-0.929
maize,NL13,20181106,6.794,16.006,0.0,5439408.5,10.745,0.832,7.168,-0.832
maize,NL21,20181106,6.654,16.375,0.0,5750337.0,11.041,0.836,7.546,-0.836
maize,NL22,20181106,6.821,16.776,0.0,6109144.0,11.566,0.925,8.013,-0.925
maize,NL23,20181106,6.978,16.856,0.0,5903298.5,11.738,1.037,8.076,-1.037
maize,NL31,20181106,6.841,17.496,0.0,6190923.5,12.254,1.048,8.713,-1.048
maize,NL32,20181106,7.674,16.286,0.0,5882241.0,12.142,0.995,7.136,-0.995
maize,NL33,20181106,7.378,18.063,0.009,6248130.5,12.92,1.127,9.167,-1.118
maize,NL34,20181106,9.496,18.737,0.092,6068974.5,13.912,1.546,10.034,-1.454
maize,NL41,20181106,7.427,17.657,0.004,6238533.5,12.603,1.1,9.066,-1.096
maize,NL42,20181106,7.602,17.338,0.001,6327184.5,12.666,1.033,8.88,-1.032
maize,NL11,20181107,8.511,14.876,0.068,5615940.5,11.778,1.023,6.244,-0.955
maize,NL12,20181107,9.117,14.296,0.233,5287386.0,11.624,1.138,5.539,-0.905
maize,NL13,20181107,8.783,14.923,0.156,5656278.5,12.018,1.09,6.214,-0.934
maize,NL21,20181107,8.722,14.86,0.374,5683867.0,12.012,1.093,6.121,-0.719
maize,NL22,20181107,8.778,14.642,0.874,5270387.5,11.774,1.117,5.842,-0.243
maize,NL23,20181107,9.068,14.341,0.671,5042083.5,11.62,1.188,5.518,-0.517
maize,NL31,20181107,8.902,13.875,1.047,4311936.5,11.293,1.127,5.05,-0.08
maize,NL32,20181107,9.166,13.269,0.857,4234210.0,11.282,1.109,4.303,-0.252
maize,NL33,20181107,9.157,12.982,1.031,3262560.5,11.112,1.128,4.221,-0.097
maize,NL34,20181107,9.817,12.44,1.425,1899167.625,11.217,1.254,3.75,0.171
maize,NL41,20181107,9.222,14.204,1.181,3990962.25,11.512,1.255,5.526,-0.074
maize,NL42,20181107,9.104,14.764,1.21,4653615.0,11.779,1.243,6.12,-0.033
maize,NL11,20181108,3.046,12.836,0.0,5638948.0,8.212,1.048,5.785,-1.048
maize,NL12,20181108,4.029,12.655,0.023,5726121.5,8.47,1.019,5.366,-0.996
maize,NL13,20181108,2.972,12.991,0.0,5834338.5,8.151,1.084,6.071,-1.084
maize,NL21,20181108,3.427,13.026,0.001,6059666.5,8.364,1.032,6.023,-1.031
maize,NL22,20181108,4.573,13.114,0.011,6332759.5,8.756,0.995,5.87,-0.984
maize,NL23,20181108,5.001,12.979,0.038,6090873.0,8.917,1.035,5.538,-0.997
maize,NL31,20181108,5.316,13.18,0.047,6380595.5,8.937,1.02,5.672,-0.973
maize,NL32,20181108,6.368,12.726,0.357,6002021.5,9.584,1.05,4.793,-0.693
maize,NL33,20181108,5.715,13.167,0.182,6471791.0,9.1,1.084,5.607,-0.902
maize,NL34,20181108,6.429,12.762,0.348,6758643.5,9.126,1.058,5.345,-0.71
maize,NL41,20181108,6.0,13.373,0.077,6607389.0,9.16,0.995,5.937,-0.918
maize,NL42,20181108,6.326,13.271,0.029,6623824.5,9.318,0.93,5.83,-0.901
maize,NL11,20181109,4.368,12.361,0.142,4552876.5,9.266,0.274,4.061,-0.132
maize,NL12,20181109,4.727,11.605,0.01,5077738.0,9.131,0.275,3.46,-0.265
